sample,cuda_ms,wall_ms,kind,phase,group,layout,host,weight_bytes,pinned_source_live_bytes,q,past,batch,semantic
108,0.23747199773788452,0.24637393653392792,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
109,0.24636800587177277,0.2557667903602123,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
110,0.23552000522613525,0.24443073198199272,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
111,0.2337920069694519,0.2424679696559906,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
112,0.23363199830055237,0.24235201999545097,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
113,0.2367040067911148,0.2455180510878563,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
114,0.23452800512313843,0.2493690699338913,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
115,0.25407999753952026,0.26379991322755814,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
116,0.23587200045585632,0.24520792067050934,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
117,0.2619839906692505,0.27089798822999,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
118,0.2399359941482544,0.24894718080759048,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
119,0.235167995095253,0.24420488625764847,measured,compute,2,,,28351488,,16,0,1,short_prefill_proxy
0,0.3234559893608093,0.34165289252996445,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
1,0.3229439854621887,0.33327098935842514,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
2,0.31539198756217957,0.32516615465283394,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
3,0.3182719945907593,0.32765185460448265,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
4,0.31596800684928894,0.32490212470293045,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
5,0.3112959861755371,0.3207121044397354,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
6,0.31385600566864014,0.3228830173611641,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
7,0.30876800417900085,0.3178049810230732,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
8,0.3093760013580322,0.31859008595347404,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
9,0.3128960132598877,0.3217826597392559,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
10,0.31007999181747437,0.3189300186932087,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
11,0.31276801228523254,0.3215712495148182,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
12,0.3086400032043457,0.3178347833454609,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
13,0.3110400140285492,0.32011931762099266,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
14,0.31091201305389404,0.31983014196157455,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
15,0.3160319924354553,0.3251023590564728,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
16,0.3113279938697815,0.3208508715033531,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
17,0.31174400448799133,0.3206436522305012,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
18,0.3099519908428192,0.3189188428223133,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
19,0.3099200129508972,0.3189370036125183,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
20,0.31273600459098816,0.32170722261071205,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
21,0.3160960078239441,0.32497383654117584,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
22,0.3094399869441986,0.3190618008375168,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
23,0.31379199028015137,0.32276706770062447,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
24,0.32364800572395325,0.33396389335393906,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
25,0.3110400140285492,0.3411872312426567,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
26,0.3144319951534271,0.3236099146306515,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
27,0.3139519989490509,0.32303715124726295,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
28,0.31164801120758057,0.32109860330820084,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
29,0.312608003616333,0.3216373734176159,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
30,0.31065601110458374,0.31968671828508377,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
31,0.3139199912548065,0.32301293686032295,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
32,0.313728004693985,0.3228960558772087,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
33,0.31254398822784424,0.32172538340091705,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
34,0.3108159899711609,0.3199242055416107,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
35,0.31494399905204773,0.32384973019361496,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
36,0.30982398986816406,0.31873537227511406,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
37,0.31619200110435486,0.3249729052186012,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
38,0.3418239951133728,0.3507109358906746,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
39,0.31065601110458374,0.3197561018168926,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
40,0.315775990486145,0.32488303259015083,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
41,0.3127039968967438,0.32169418409466743,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
42,0.31196799874305725,0.32085878774523735,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
43,0.31116798520088196,0.31993305310606956,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
44,0.31436800956726074,0.3237379714846611,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
45,0.31164801120758057,0.3207414411008358,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
46,0.3136639893054962,0.322757288813591,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
47,0.3121599853038788,0.32098405063152313,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
48,0.31142398715019226,0.3205733373761177,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
49,0.30982398986816406,0.3188401460647583,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
50,0.3110080063343048,0.3199521452188492,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
51,0.31094399094581604,0.31988974660634995,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
52,0.31491199135780334,0.3238818608224392,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
53,0.31299200654029846,0.3218972124159336,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
54,0.30902400612831116,0.3181886859238148,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
55,0.30928000807762146,0.3184136003255844,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
56,0.315775990486145,0.32496871426701546,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
57,0.3111039996147156,0.32188836485147476,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
58,0.3152959942817688,0.32406020909547806,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
59,0.3110719919204712,0.3199172206223011,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
60,0.31200000643730164,0.3208490088582039,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
61,0.3118720054626465,0.3207940608263016,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
62,0.31494399905204773,0.32405322417616844,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
63,0.3177280128002167,0.3270059823989868,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
64,0.3154880106449127,0.3246879205107689,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
65,0.3128319978713989,0.3218972124159336,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
66,0.31007999181747437,0.318658072501421,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
67,0.31116798520088196,0.3200732171535492,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
68,0.3155840039253235,0.3483779728412628,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
69,0.31590399146080017,0.325001310557127,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
70,0.3128960132598877,0.32210396602749825,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
71,0.31273600459098816,0.32229209318757057,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
72,0.3104960024356842,0.3195093013346195,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
73,0.30985599756240845,0.31881965696811676,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
74,0.3087039887905121,0.31774677336215973,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
75,0.31334400177001953,0.3223912790417671,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
76,0.30982398986816406,0.31890999525785446,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
77,0.3075839877128601,0.3164149820804596,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
78,0.3108479976654053,0.3199786879122257,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
79,0.3111039996147156,0.3200089558959007,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
80,0.3155199885368347,0.3248988650739193,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
81,0.31094399094581604,0.3200010396540165,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
82,0.31142398715019226,0.3208797425031662,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
83,0.3109759986400604,0.3198999911546707,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
84,0.3187839984893799,0.32707909122109413,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
85,0.31088000535964966,0.32024597749114037,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
86,0.317440003156662,0.3256499767303467,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
87,0.3110400140285492,0.31991302967071533,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
88,0.3107199966907501,0.3201048821210861,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
89,0.3108159899711609,0.31976494938135147,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
90,0.3127039968967438,0.32196473330259323,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
91,0.3121280074119568,0.3208741545677185,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
92,0.30963200330734253,0.31886808574199677,measured,compute,2,,,28351488,,128,0,1,short_prefill_proxy
0,0.23612800240516663,0.2503390423953533,measured,compute,2,,,28351488,,1,32,1,decode_real_history
1,0.23238399624824524,0.2423347905278206,measured,compute,2,,,28351488,,1,32,1,decode_real_history
2,0.2234880030155182,0.2328227274119854,measured,compute,2,,,28351488,,1,32,1,decode_real_history
3,0.22035199403762817,0.22931676357984543,measured,compute,2,,,28351488,,1,32,1,decode_real_history
4,0.22064000368118286,0.22951513528823853,measured,compute,2,,,28351488,,1,32,1,decode_real_history
5,0.25040000677108765,0.2596890553832054,measured,compute,2,,,28351488,,1,32,1,decode_real_history
6,0.22191999852657318,0.23082084953784943,measured,compute,2,,,28351488,,1,32,1,decode_real_history
7,0.21984000504016876,0.22880220785737038,measured,compute,2,,,28351488,,1,32,1,decode_real_history
8,0.21855999529361725,0.22728973999619484,measured,compute,2,,,28351488,,1,32,1,decode_real_history
9,0.22752000391483307,0.23653311654925346,measured,compute,2,,,28351488,,1,32,1,decode_real_history
10,0.2208320051431656,0.2300189808011055,measured,compute,2,,,28351488,,1,32,1,decode_real_history
11,0.21926400065422058,0.22830907255411148,measured,compute,2,,,28351488,,1,32,1,decode_real_history
12,0.22102400660514832,0.2299039624631405,measured,compute,2,,,28351488,,1,32,1,decode_real_history
13,0.22329600155353546,0.23211725056171417,measured,compute,2,,,28351488,,1,32,1,decode_real_history
14,0.2202879935503006,0.22898800671100616,measured,compute,2,,,28351488,,1,32,1,decode_real_history
15,0.22153599560260773,0.23038405925035477,measured,compute,2,,,28351488,,1,32,1,decode_real_history
16,0.21942399442195892,0.22815074771642685,measured,compute,2,,,28351488,,1,32,1,decode_real_history
17,0.219200000166893,0.22787787020206451,measured,compute,2,,,28351488,,1,32,1,decode_real_history
18,0.21939200162887573,0.22816471755504608,measured,compute,2,,,28351488,,1,32,1,decode_real_history
19,0.21955199539661407,0.2280459739267826,measured,compute,2,,,28351488,,1,32,1,decode_real_history
20,0.2189439982175827,0.2280459739267826,measured,compute,2,,,28351488,,1,32,1,decode_real_history
21,0.21878400444984436,0.22767111659049988,measured,compute,2,,,28351488,,1,32,1,decode_real_history
22,0.22543999552726746,0.234315637499094,measured,compute,2,,,28351488,,1,32,1,decode_real_history
23,0.21846400201320648,0.2273768186569214,measured,compute,2,,,28351488,,1,32,1,decode_real_history
24,0.22015999257564545,0.22902805358171463,measured,compute,2,,,28351488,,1,32,1,decode_real_history
25,0.21862399578094482,0.22734003141522408,measured,compute,2,,,28351488,,1,32,1,decode_real_history
26,0.22351999580860138,0.2322928048670292,measured,compute,2,,,28351488,,1,32,1,decode_real_history
27,0.21990400552749634,0.22861920297145844,measured,compute,2,,,28351488,,1,32,1,decode_real_history
28,0.2213120013475418,0.23114820942282677,measured,compute,2,,,28351488,,1,32,1,decode_real_history
29,0.22976000607013702,0.23960741236805916,measured,compute,2,,,28351488,,1,32,1,decode_real_history
30,0.24540799856185913,0.25435490533709526,measured,compute,2,,,28351488,,1,32,1,decode_real_history
31,0.22191999852657318,0.2313600853085518,measured,compute,2,,,28351488,,1,32,1,decode_real_history
32,0.22035199403762817,0.22922875359654427,measured,compute,2,,,28351488,,1,32,1,decode_real_history
33,0.22047999501228333,0.22951606661081314,measured,compute,2,,,28351488,,1,32,1,decode_real_history
34,0.2189439982175827,0.22801384329795837,measured,compute,2,,,28351488,,1,32,1,decode_real_history
35,0.2205120027065277,0.23185694590210915,measured,compute,2,,,28351488,,1,32,1,decode_real_history
36,0.21852800250053406,0.2273772843182087,measured,compute,2,,,28351488,,1,32,1,decode_real_history
37,0.21801599860191345,0.22680405527353287,measured,compute,2,,,28351488,,1,32,1,decode_real_history
38,0.21830399334430695,0.2269269898533821,measured,compute,2,,,28351488,,1,32,1,decode_real_history
39,0.22355200350284576,0.23231469094753265,measured,compute,2,,,28351488,,1,32,1,decode_real_history
40,0.21782399713993073,0.226668082177639,measured,compute,2,,,28351488,,1,32,1,decode_real_history
41,0.2199999988079071,0.22899219766259193,measured,compute,2,,,28351488,,1,32,1,decode_real_history
42,0.21766400337219238,0.22665783762931824,measured,compute,2,,,28351488,,1,32,1,decode_real_history
43,0.23638400435447693,0.2451762557029724,measured,compute,2,,,28351488,,1,32,1,decode_real_history
44,0.21772800385951996,0.22650277242064476,measured,compute,2,,,28351488,,1,32,1,decode_real_history
45,0.21792000532150269,0.2266019582748413,measured,compute,2,,,28351488,,1,32,1,decode_real_history
46,0.2186560034751892,0.22743921726942062,measured,compute,2,,,28351488,,1,32,1,decode_real_history
47,0.2205120027065277,0.22955704480409622,measured,compute,2,,,28351488,,1,32,1,decode_real_history
48,0.24668799340724945,0.25589531287550926,measured,compute,2,,,28351488,,1,32,1,decode_real_history
49,0.21855999529361725,0.22754492238163948,measured,compute,2,,,28351488,,1,32,1,decode_real_history
50,0.2199680060148239,0.22888509556651115,measured,compute,2,,,28351488,,1,32,1,decode_real_history
51,0.21916800737380981,0.22781174629926682,measured,compute,2,,,28351488,,1,32,1,decode_real_history
52,0.2231999933719635,0.2322266809642315,measured,compute,2,,,28351488,,1,32,1,decode_real_history
53,0.21795199811458588,0.22660894319415092,measured,compute,2,,,28351488,,1,32,1,decode_real_history
54,0.22006399929523468,0.22890698164701462,measured,compute,2,,,28351488,,1,32,1,decode_real_history
55,0.21651199460029602,0.22536516189575195,measured,compute,2,,,28351488,,1,32,1,decode_real_history
56,0.22140799462795258,0.23041712120175362,measured,compute,2,,,28351488,,1,32,1,decode_real_history
57,0.21942399442195892,0.22862479090690613,measured,compute,2,,,28351488,,1,32,1,decode_real_history
58,0.21955199539661407,0.2282741479575634,measured,compute,2,,,28351488,,1,32,1,decode_real_history
59,0.21958400309085846,0.22834399715065956,measured,compute,2,,,28351488,,1,32,1,decode_real_history
60,0.2215680032968521,0.23028114810585976,measured,compute,2,,,28351488,,1,32,1,decode_real_history
61,0.22064000368118286,0.22939592599868774,measured,compute,2,,,28351488,,1,32,1,decode_real_history
62,0.21987199783325195,0.2287793904542923,measured,compute,2,,,28351488,,1,32,1,decode_real_history
63,0.22707200050354004,0.23519806563854218,measured,compute,2,,,28351488,,1,32,1,decode_real_history
64,0.21984000504016876,0.22866902872920036,measured,compute,2,,,28351488,,1,32,1,decode_real_history
65,0.22217600047588348,0.23091910406947136,measured,compute,2,,,28351488,,1,32,1,decode_real_history
66,0.2199999988079071,0.2287561073899269,measured,compute,2,,,28351488,,1,32,1,decode_real_history
67,0.2176000028848648,0.22652139887213707,measured,compute,2,,,28351488,,1,32,1,decode_real_history
68,0.22035199403762817,0.2292962744832039,measured,compute,2,,,28351488,,1,32,1,decode_real_history
69,0.22096000611782074,0.23002596572041512,measured,compute,2,,,28351488,,1,32,1,decode_real_history
70,0.21859200298786163,0.22735772654414177,measured,compute,2,,,28351488,,1,32,1,decode_real_history
71,0.21900799870491028,0.22780103608965874,measured,compute,2,,,28351488,,1,32,1,decode_real_history
72,0.23311999440193176,0.24197716265916824,measured,compute,2,,,28351488,,1,32,1,decode_real_history
73,0.24460799992084503,0.254304613918066,measured,compute,2,,,28351488,,1,32,1,decode_real_history
74,0.22329600155353546,0.2328110858798027,measured,compute,2,,,28351488,,1,32,1,decode_real_history
75,0.21846400201320648,0.22763200104236603,measured,compute,2,,,28351488,,1,32,1,decode_real_history
76,0.22006399929523468,0.22896705195307732,measured,compute,2,,,28351488,,1,32,1,decode_real_history
77,0.22067199647426605,0.2297838218510151,measured,compute,2,,,28351488,,1,32,1,decode_real_history
78,0.2205439954996109,0.2296213060617447,measured,compute,2,,,28351488,,1,32,1,decode_real_history
79,0.21775999665260315,0.22706808522343636,measured,compute,2,,,28351488,,1,32,1,decode_real_history
80,0.2184319943189621,0.22738799452781677,measured,compute,2,,,28351488,,1,32,1,decode_real_history
81,0.2189439982175827,0.22788997739553452,measured,compute,2,,,28351488,,1,32,1,decode_real_history
82,0.22323200106620789,0.23233890533447266,measured,compute,2,,,28351488,,1,32,1,decode_real_history
83,0.21775999665260315,0.2266308292746544,measured,compute,2,,,28351488,,1,32,1,decode_real_history
84,0.21872000396251678,0.2274978905916214,measured,compute,2,,,28351488,,1,32,1,decode_real_history
85,0.22182400524616241,0.2308250404894352,measured,compute,2,,,28351488,,1,32,1,decode_real_history
86,0.22064000368118286,0.22946903482079506,measured,compute,2,,,28351488,,1,32,1,decode_real_history
87,0.21910400688648224,0.22814329713582993,measured,compute,2,,,28351488,,1,32,1,decode_real_history
88,0.22022399306297302,0.22931070998311043,measured,compute,2,,,28351488,,1,32,1,decode_real_history
89,0.2202560007572174,0.22943224757909775,measured,compute,2,,,28351488,,1,32,1,decode_real_history
90,0.24208000302314758,0.2508210018277168,measured,compute,2,,,28351488,,1,32,1,decode_real_history
91,0.22275200486183167,0.23192120715975761,measured,compute,2,,,28351488,,1,32,1,decode_real_history
92,0.21993599832057953,0.2289186231791973,measured,compute,2,,,28351488,,1,32,1,decode_real_history
93,0.22944000363349915,0.23892195895314217,measured,compute,2,,,28351488,,1,32,1,decode_real_history
94,0.2245119959115982,0.23387279361486435,measured,compute,2,,,28351488,,1,32,1,decode_real_history
95,0.2399040013551712,0.2516442909836769,measured,compute,2,,,28351488,,1,32,1,decode_real_history
96,0.22188800573349,0.23096194490790367,measured,compute,2,,,28351488,,1,32,1,decode_real_history
97,0.22182400524616241,0.23079989477992058,measured,compute,2,,,28351488,,1,32,1,decode_real_history
98,0.21952000260353088,0.22860011085867882,measured,compute,2,,,28351488,,1,32,1,decode_real_history
99,0.2205439954996109,0.22953981533646584,measured,compute,2,,,28351488,,1,32,1,decode_real_history
100,0.2202879935503006,0.22952305153012276,measured,compute,2,,,28351488,,1,32,1,decode_real_history
101,0.21967999637126923,0.22880500182509422,measured,compute,2,,,28351488,,1,32,1,decode_real_history
102,0.21862399578094482,0.22742291912436485,measured,compute,2,,,28351488,,1,32,1,decode_real_history
103,0.22127999365329742,0.23031700402498245,measured,compute,2,,,28351488,,1,32,1,decode_real_history
104,0.21827200055122375,0.2274489961564541,measured,compute,2,,,28351488,,1,32,1,decode_real_history
105,0.219200000166893,0.228238757699728,measured,compute,2,,,28351488,,1,32,1,decode_real_history
106,0.21884800493717194,0.22785784676671028,measured,compute,2,,,28351488,,1,32,1,decode_real_history
107,0.23632000386714935,0.24536903947591782,measured,compute,2,,,28351488,,1,32,1,decode_real_history
108,0.22179199755191803,0.2306322567164898,measured,compute,2,,,28351488,,1,32,1,decode_real_history
109,0.21916800737380981,0.22838125005364418,measured,compute,2,,,28351488,,1,32,1,decode_real_history
110,0.21753600239753723,0.226540956646204,measured,compute,2,,,28351488,,1,32,1,decode_real_history
111,0.2189760059118271,0.22780383005738258,measured,compute,2,,,28351488,,1,32,1,decode_real_history
112,0.2205439954996109,0.22944575175642967,measured,compute,2,,,28351488,,1,32,1,decode_real_history
113,0.21942399442195892,0.22838590666651726,measured,compute,2,,,28351488,,1,32,1,decode_real_history
114,0.2200320065021515,0.2288101240992546,measured,compute,2,,,28351488,,1,32,1,decode_real_history
115,0.22102400660514832,0.2301568165421486,measured,compute,2,,,28351488,,1,32,1,decode_real_history
116,0.2478400021791458,0.2571307122707367,measured,compute,2,,,28351488,,1,32,1,decode_real_history
117,0.21782399713993073,0.22705784067511559,measured,compute,2,,,28351488,,1,32,1,decode_real_history
118,0.21887999773025513,0.22788718342781067,measured,compute,2,,,28351488,,1,32,1,decode_real_history
119,0.2186879962682724,0.2277027815580368,measured,compute,2,,,28351488,,1,32,1,decode_real_history
120,0.22124800086021423,0.23021316155791283,measured,compute,2,,,28351488,,1,32,1,decode_real_history
121,0.21724799275398254,0.22599101066589355,measured,compute,2,,,28351488,,1,32,1,decode_real_history
122,0.21756799519062042,0.22662896662950516,measured,compute,2,,,28351488,,1,32,1,decode_real_history
123,0.21801599860191345,0.22687716409564018,measured,compute,2,,,28351488,,1,32,1,decode_real_history
124,0.21904000639915466,0.22798823192715645,measured,compute,2,,,28351488,,1,32,1,decode_real_history
125,0.22217600047588348,0.231047160923481,measured,compute,2,,,28351488,,1,32,1,decode_real_history
126,0.21823999285697937,0.2272156998515129,measured,compute,2,,,28351488,,1,32,1,decode_real_history
127,0.21961599588394165,0.22851722314953804,measured,compute,2,,,28351488,,1,32,1,decode_real_history
128,0.21743999421596527,0.22635702043771744,measured,compute,2,,,28351488,,1,32,1,decode_real_history
0,0.2687999904155731,0.2831071615219116,measured,compute,2,,,28351488,,1,256,1,decode_real_history
1,0.22947199642658234,0.23954035714268684,measured,compute,2,,,28351488,,1,256,1,decode_real_history
2,0.2253119945526123,0.2346821129322052,measured,compute,2,,,28351488,,1,256,1,decode_real_history
3,0.22361600399017334,0.232744961977005,measured,compute,2,,,28351488,,1,256,1,decode_real_history
4,0.227743998169899,0.23701367899775505,measured,compute,2,,,28351488,,1,256,1,decode_real_history
5,0.22448000311851501,0.2335207536816597,measured,compute,2,,,28351488,,1,256,1,decode_real_history
6,0.2237119972705841,0.2328348346054554,measured,compute,2,,,28351488,,1,256,1,decode_real_history
7,0.22233599424362183,0.23168977349996567,measured,compute,2,,,28351488,,1,256,1,decode_real_history
8,0.22806400060653687,0.2370160073041916,measured,compute,2,,,28351488,,1,256,1,decode_real_history
9,0.22419199347496033,0.23370888084173203,measured,compute,2,,,28351488,,1,256,1,decode_real_history
10,0.2248000055551529,0.23399107158184052,measured,compute,2,,,28351488,,1,256,1,decode_real_history
11,0.2226559966802597,0.23173773661255836,measured,compute,2,,,28351488,,1,256,1,decode_real_history
12,0.22355200350284576,0.23293867707252502,measured,compute,2,,,28351488,,1,256,1,decode_real_history
13,0.22351999580860138,0.23294426500797272,measured,compute,2,,,28351488,,1,256,1,decode_real_history
14,0.22489599883556366,0.23395707830786705,measured,compute,2,,,28351488,,1,256,1,decode_real_history
15,0.22495999932289124,0.2341698855161667,measured,compute,2,,,28351488,,1,256,1,decode_real_history
16,0.22563199698925018,0.23495592176914215,measured,compute,2,,,28351488,,1,256,1,decode_real_history
17,0.22444799542427063,0.23363018408417702,measured,compute,2,,,28351488,,1,256,1,decode_real_history
18,0.2215999960899353,0.23102713748812675,measured,compute,2,,,28351488,,1,256,1,decode_real_history
19,0.22310400009155273,0.2328706905245781,measured,compute,2,,,28351488,,1,256,1,decode_real_history
20,0.22572800517082214,0.23506302386522293,measured,compute,2,,,28351488,,1,256,1,decode_real_history
21,0.2524479925632477,0.26170117780566216,measured,compute,2,,,28351488,,1,256,1,decode_real_history
22,0.227743998169899,0.2369619905948639,measured,compute,2,,,28351488,,1,256,1,decode_real_history
23,0.22284799814224243,0.23186719045042992,measured,compute,2,,,28351488,,1,256,1,decode_real_history
24,0.2747200131416321,0.28343498706817627,measured,compute,2,,,28351488,,1,256,1,decode_real_history
25,0.25702399015426636,0.26611005887389183,measured,compute,2,,,28351488,,1,256,1,decode_real_history
26,0.22351999580860138,0.23180386051535606,measured,compute,2,,,28351488,,1,256,1,decode_real_history
27,0.2242880016565323,0.23292098194360733,measured,compute,2,,,28351488,,1,256,1,decode_real_history
28,0.22416000068187714,0.2330099232494831,measured,compute,2,,,28351488,,1,256,1,decode_real_history
29,0.2579520046710968,0.26683835312724113,measured,compute,2,,,28351488,,1,256,1,decode_real_history
30,0.22383999824523926,0.23278407752513885,measured,compute,2,,,28351488,,1,256,1,decode_real_history
31,0.22204799950122833,0.2309810370206833,measured,compute,2,,,28351488,,1,256,1,decode_real_history
32,0.22540800273418427,0.23381179198622704,measured,compute,2,,,28351488,,1,256,1,decode_real_history
33,0.24352000653743744,0.25241775438189507,measured,compute,2,,,28351488,,1,256,1,decode_real_history
34,0.2229440063238144,0.23173028603196144,measured,compute,2,,,28351488,,1,256,1,decode_real_history
35,0.22543999552726746,0.23404229432344437,measured,compute,2,,,28351488,,1,256,1,decode_real_history
36,0.22307200729846954,0.231914222240448,measured,compute,2,,,28351488,,1,256,1,decode_real_history
37,0.2412479966878891,0.2500670962035656,measured,compute,2,,,28351488,,1,256,1,decode_real_history
38,0.2221119999885559,0.23102108389139175,measured,compute,2,,,28351488,,1,256,1,decode_real_history
39,0.2471040040254593,0.2563847228884697,measured,compute,2,,,28351488,,1,256,1,decode_real_history
40,0.22179199755191803,0.2308068796992302,measured,compute,2,,,28351488,,1,256,1,decode_real_history
41,0.24844799935817719,0.25722989812493324,measured,compute,2,,,28351488,,1,256,1,decode_real_history
42,0.22620800137519836,0.23499596863985062,measured,compute,2,,,28351488,,1,256,1,decode_real_history
43,0.22390399873256683,0.23285113275051117,measured,compute,2,,,28351488,,1,256,1,decode_real_history
44,0.22204799950122833,0.2308012917637825,measured,compute,2,,,28351488,,1,256,1,decode_real_history
45,0.240447998046875,0.24933693930506706,measured,compute,2,,,28351488,,1,256,1,decode_real_history
46,0.22412799298763275,0.23295031860470772,measured,compute,2,,,28351488,,1,256,1,decode_real_history
47,0.22598400712013245,0.2350378781557083,measured,compute,2,,,28351488,,1,256,1,decode_real_history
48,0.22060799598693848,0.22978102788329124,measured,compute,2,,,28351488,,1,256,1,decode_real_history
49,0.2343679964542389,0.2432740293443203,measured,compute,2,,,28351488,,1,256,1,decode_real_history
