direction,q,side,policy,phase,node,end,sample,warmup,correct,requested_delay_ms,local_activation_arrival_ms,activation_ack_ms,post_activation_weight_wait_ms,subsequent_compute_cuda_ms,finite_work_complete_ms,weight_bytes,weight_work_ms,activation_event_prepare_ms,activation_copy_call_ms,activation_post_call_submit_ms,activation_completion_wait_ms,activation_host_ms,activation_cuda_ms,activation_gpu_start_ms,activation_gpu_end_ms
B-A,128,none,bulk,zero,A,receiver,4,False,True,0,1.9491019248962402,,0.00014448165893554688,0.43964800238609314,2.4831957817077637,0,0,0.020445823669433594,0.007163524627685547,0.006293773651123047,0.037116050720214844,0.07101917266845703,0.0459199994802475,1.9719040393829346,2.0178239345550537
B-A,128,none,bulk,zero,A,receiver,5,False,True,0,1.9452528953552246,,0.00015687942504882812,0.43615999817848206,2.471160888671875,0,0,0.018540382385253906,0.006511688232421875,0.006194114685058594,0.03722095489501953,0.0684671401977539,0.04553600028157234,1.9658559560775757,2.011392116546631
B-A,128,none,bulk,zero,A,receiver,6,False,True,0,1.9438714981079102,,0.00014829635620117188,0.4349440038204193,2.4681625366210938,0,0,0.018391132354736328,0.006417751312255859,0.005673408508300781,0.03774070739746094,0.0682229995727539,0.04540799930691719,1.9641599655151367,2.009567975997925
B-A,128,none,bulk,zero,A,receiver,7,False,True,0,1.9405498504638672,,0.0001277923583984375,0.44044798612594604,2.473565101623535,0,0,0.020702838897705078,0.006465911865234375,0.005895137786865234,0.0375819206237793,0.07064580917358398,0.04646399989724159,1.962399959564209,2.008863925933838
B-A,128,none,bulk,zero,A,receiver,8,False,True,0,1.945693016052246,,0.0003509521484375,0.6881920099258423,2.8209261894226074,0,0,0.06649589538574219,0.01868724822998047,0.017539024353027344,0.024136066436767578,0.12685823440551758,0.05663999915122986,2.013439893722534,2.070080041885376
B-A,128,none,bulk,zero,A,receiver,9,False,True,0,1.9543075561523438,,0.0003457069396972656,0.6576640009880066,2.763711452484131,0,0,0.04394674301147461,0.013484477996826172,0.01670360565185547,0.02644491195678711,0.10057973861694336,0.05244800075888634,2.0006721019744873,2.0531198978424072
B-A,128,none,bulk,zero,A,receiver,10,False,True,0,1.9676003456115723,,0.00033092498779296875,0.6380159854888916,2.756925582885742,0,0,0.044615745544433594,0.013267040252685547,0.01639842987060547,0.026550769805908203,0.10083198547363281,0.05212799832224846,2.0143680572509766,2.066495895385742
B-A,128,sender,bulk,zero,B,sender,1,False,True,0,0.709075927734375,2.474863052368164,5.457726955413818,0.5033280253410339,9.179128170013428,201433088,8.446118116378784,0.03739023208618164,0.011972665786743164,0.006770133972167969,0.028842926025390625,0.0849759578704834,0.03200000151991844,0.7568960189819336,0.7888960242271423
B-A,128,sender,bulk,zero,B,sender,2,False,True,0,0.6755650043487549,2.476609230041504,5.496760129928589,0.48956799507141113,9.172482252120972,201433088,8.44572925567627,0.03672504425048828,0.011754035949707031,0.006446123123168945,0.029281139373779297,0.08420634269714355,0.03203200176358223,0.722815990447998,0.7548480033874512
B-A,128,sender,bulk,zero,B,sender,3,False,True,0,0.6836087703704834,2.4555392265319824,5.4893152713775635,0.777567982673645,9.447795867919922,201433088,8.469067096710205,0.03658485412597656,0.011794090270996094,0.006450176239013672,0.028860807418823242,0.08368992805480957,0.03167999908328056,0.730783998966217,0.7624639868736267
B-A,128,sender,bulk,zero,B,sender,4,False,True,0,0.707766056060791,2.4638938903808594,5.4748640060424805,0.5261440277099609,9.206240177154541,201433088,8.447257995605469,0.03690695762634277,0.011788129806518555,0.0067577362060546875,0.029595136642456055,0.08504796028137207,0.03283200040459633,0.7548480033874512,0.7876799702644348
B-A,128,sender,bulk,zero,B,sender,5,False,True,0,0.7624919414520264,2.4881770610809326,5.407366991043091,0.4942399859428406,9.186229705810547,201433088,8.456071853637695,0.037291765213012695,0.011866092681884766,0.006796836853027344,0.02906322479248047,0.08501791954040527,0.0318400003015995,0.8107200264930725,0.8425599932670593
B-A,128,sender,bulk,zero,B,sender,6,False,True,0,0.672562837600708,2.492478132247925,5.511329889297485,0.4986560046672821,9.208953857421875,201433088,8.46930980682373,0.036910057067871094,0.01175689697265625,0.006732940673828125,0.029088973999023438,0.0844888687133789,0.032255999743938446,0.719648003578186,0.7519040107727051
B-A,128,sender,bulk,zero,B,sender,7,False,True,0,0.7102541923522949,2.479421854019165,5.479295969009399,0.49744001030921936,9.200571060180664,201433088,8.47189712524414,0.03680992126464844,0.01182699203491211,0.006463050842285156,0.0287320613861084,0.0838320255279541,0.031488001346588135,0.7576959729194641,0.7891839742660522
B-A,128,sender,bulk,zero,B,sender,8,False,True,0,0.7254621982574463,2.45607590675354,5.497316122055054,0.49686399102211,9.209420204162598,201433088,8.47028112411499,0.0369870662689209,0.011854887008666992,0.006531238555908203,0.02968883514404297,0.08506202697753906,0.032575998455286026,0.7731840014457703,0.8057600259780884
B-A,128,sender,bulk,zero,B,sender,9,False,True,0,0.7577300071716309,2.4933760166168213,5.404493093490601,0.4954560101032257,9.185390949249268,201433088,8.447821855545044,0.03708481788635254,0.011794090270996094,0.006618022918701172,0.029020071029663086,0.08451700210571289,0.03174399957060814,0.8053439855575562,0.8370879888534546
B-A,128,sender,bulk,zero,B,sender,10,False,True,0,0.7071549892425537,2.469475030899048,5.420275926589966,0.7767360210418701,9.409507989883423,201433088,8.450084924697876,0.056405067443847656,0.017316818237304688,0.017217159271240234,0.017887115478515625,0.1088261604309082,0.03747199848294258,0.7730240225791931,0.8104959726333618
B-A,128,sender,bulk,zero,A,receiver,1,False,True,0,2.2459588050842285,,0.0008893013000488281,1.2238399982452393,3.9077467918395996,0,0,0.19633913040161133,0.05901193618774414,0.032805442810058594,0.010493755340576172,0.29865026473999023,0.09379199892282486,2.4502720832824707,2.5440640449523926
B-A,128,sender,bulk,zero,A,receiver,2,False,True,0,2.2361044883728027,,0.0007681846618652344,1.1988799571990967,3.8866324424743652,0,0,0.18675994873046875,0.0676417350769043,0.03564262390136719,0.010587215423583984,0.3006315231323242,0.10159999877214432,2.430720090866089,2.532320022583008
B-A,128,sender,bulk,zero,A,receiver,3,False,True,0,2.2416772842407227,,0.000743865966796875,1.189247965812683,3.86617374420166,0,0,0.1926288604736328,0.05911827087402344,0.03313159942626953,0.01074981689453125,0.29562854766845703,0.09372799843549728,2.443039894104004,2.5367679595947266
B-A,128,sender,bulk,zero,A,receiver,4,False,True,0,2.2447900772094727,,0.0007662773132324219,1.190943956375122,3.8652586936950684,0,0,0.18970108032226562,0.05879640579223633,0.03243446350097656,0.010454177856445312,0.29138612747192383,0.09337600320577621,2.4422719478607178,2.5356481075286865
B-A,128,sender,bulk,zero,A,receiver,5,False,True,0,2.2459259033203125,,0.0007576942443847656,1.1912959814071655,3.884552001953125,0,0,0.20334243774414062,0.059337615966796875,0.03324460983276367,0.01088571548461914,0.3068103790283203,0.09331200271844864,2.4573121070861816,2.550623893737793
B-A,128,sender,bulk,zero,A,receiver,6,False,True,0,2.2505974769592285,,0.0006628036499023438,1.2756160497665405,3.968043327331543,0,0,0.18090486526489258,0.06200599670410156,0.04075002670288086,0.010969161987304688,0.2946300506591797,0.09683199971914291,2.4393599033355713,2.536191940307617
B-A,128,sender,bulk,zero,A,receiver,7,False,True,0,2.2418718338012695,,0.0008029937744140625,1.188223958015442,3.877917766571045,0,0,0.18210315704345703,0.05948829650878906,0.033687591552734375,0.011212348937988281,0.28649139404296875,0.09427200257778168,2.431135892868042,2.5254080295562744
B-A,128,sender,bulk,zero,A,receiver,8,False,True,0,2.234057903289795,,0.000659942626953125,1.192255973815918,3.858315944671631,0,0,0.1821131706237793,0.06604528427124023,0.0338592529296875,0.010790348052978516,0.29280805587768555,0.10096000134944916,2.4311039447784424,2.5320639610290527
B-A,128,sender,bulk,zero,A,receiver,9,False,True,0,2.235225200653076,,0.0006189346313476562,1.2080960273742676,3.896963596343994,0,0,0.19760894775390625,0.06440973281860352,0.0335693359375,0.018321990966796875,0.31391000747680664,0.0992640033364296,2.4403839111328125,2.5396480560302734
B-A,128,sender,bulk,zero,A,receiver,10,False,True,0,2.2809157371520996,,0.0008020401000976562,1.2900480031967163,3.9988226890563965,0,0,0.18720245361328125,0.06101274490356445,0.03249502182006836,0.010851860046386719,0.2915620803833008,0.09567999839782715,2.476576089859009,2.572256088256836
B-A,128,sender,bulk,delay2,B,sender,1,False,True,2,2.731613874435425,2.464601993560791,3.4706408977508545,0.49833598732948303,9.199113130569458,201433088,8.460421085357666,0.037744998931884766,0.011665821075439453,0.007222175598144531,0.028326988220214844,0.0849599838256836,0.03171199932694435,2.7795519828796387,2.8112640380859375
B-A,128,sender,bulk,delay2,B,sender,2,False,True,2,2.769780158996582,2.5133988857269287,3.389582872390747,0.48585599660873413,9.193783044815063,201433088,8.46901822090149,0.03923201560974121,0.012044906616210938,0.007117033004760742,0.02811288833618164,0.08650684356689453,0.03187200054526329,2.819551944732666,2.851423978805542
B-A,128,sender,bulk,delay2,B,sender,3,False,True,2,2.835313081741333,2.5151469707489014,3.2880172729492188,0.4848319888114929,9.157564878463745,201433088,8.449702024459839,0.03973531723022461,0.011724710464477539,0.007055044174194336,0.029201269149780273,0.08771634101867676,0.03244800120592117,2.8854079246520996,2.917855978012085
B-A,128,sender,bulk,delay2,B,sender,4,False,True,2,2.798978090286255,2.452800989151001,3.397552967071533,0.48281601071357727,9.166006803512573,201433088,8.447375059127808,0.0395660400390625,0.011924982070922852,0.0072100162506103516,0.02796483039855957,0.08666586875915527,0.03152000159025192,2.8489279747009277,2.88044810295105
B-A,128,sender,bulk,delay2,B,sender,5,False,True,2,2.7293899059295654,2.4785420894622803,3.4523820877075195,0.48022401332855225,9.177656173706055,201433088,8.447490930557251,0.03763270378112793,0.011506080627441406,0.007224082946777344,0.02895498275756836,0.08531785011291504,0.03254399821162224,2.777184009552002,2.809727907180786
B-A,128,sender,bulk,delay2,B,sender,6,False,True,2,2.7704110145568848,2.4693241119384766,3.4453232288360596,0.488319993019104,9.207860231399536,201433088,8.493969917297363,0.040136098861694336,0.012099981307983398,0.007361173629760742,0.028291940689086914,0.08788919448852539,0.032287999987602234,2.8209280967712402,2.8532159328460693
B-A,128,sender,bulk,delay2,B,sender,7,False,True,2,2.8306338787078857,2.465963125228882,3.3710439205169678,0.48240000009536743,9.18372893333435,201433088,8.45871615409851,0.03760385513305664,0.011606931686401367,0.0074732303619384766,0.02695775032043457,0.08364176750183105,0.03049599938094616,2.878848075866699,2.909343957901001
B-A,128,sender,bulk,delay2,B,sender,8,False,True,2,2.762974977493286,2.470690965652466,3.4210798740386963,0.4862079918384552,9.175311088562012,201433088,8.462027788162231,0.04013514518737793,0.011885881423950195,0.007021903991699219,0.02826714515686035,0.0873100757598877,0.03190400078892708,2.8132801055908203,2.845184087753296
B-A,128,sender,bulk,delay2,B,sender,9,False,True,2,2.794203996658325,2.482854127883911,3.3655242919921875,0.48870399594306946,9.165755987167358,201433088,8.451905250549316,0.040109872817993164,0.01204991340637207,0.007356166839599609,0.028017044067382812,0.08753299713134766,0.03222399950027466,2.8446080684661865,2.8768320083618164
B-A,128,sender,bulk,delay2,B,sender,10,False,True,2,2.847399950027466,2.4720070362091064,3.332987070083618,0.4849280118942261,9.171767711639404,201433088,8.447050094604492,0.040250301361083984,0.011699914932250977,0.006908893585205078,0.02878713607788086,0.0876462459564209,0.031968001276254654,2.8978559970855713,2.929824113845825
B-A,128,sender,bulk,delay2,A,receiver,1,False,True,2,4.322178363800049,,0.0008816719055175781,1.3186240196228027,6.061477184295654,0,0,0.18059062957763672,0.06365728378295898,0.030889034271240234,0.01080942153930664,0.2859463691711426,0.09715200215578079,4.5095038414001465,4.606656074523926
B-A,128,sender,bulk,delay2,A,receiver,2,False,True,2,4.317111492156982,,0.0009436607360839844,1.3962880373001099,6.187345027923584,0,0,0.22031068801879883,0.06411933898925781,0.033548831939697266,0.012618064880371094,0.330596923828125,0.09747199714183807,4.54636812210083,4.6438398361206055
B-A,128,sender,bulk,delay2,A,receiver,3,False,True,2,4.347062110900879,,0.0008139610290527344,1.2121599912643433,6.034955978393555,0,0,0.21620893478393555,0.06201887130737305,0.034207820892333984,0.012054443359375,0.3244900703430176,0.09654399752616882,4.571968078613281,4.668511867523193
B-A,128,sender,bulk,delay2,A,receiver,4,False,True,2,4.328813076019287,,0.0007939338684082031,1.1939200162887573,5.946784973144531,0,0,0.1816730499267578,0.059671878814697266,0.03272867202758789,0.010714054107666016,0.284787654876709,0.09363199770450592,4.5167999267578125,4.610432147979736
B-A,128,sender,bulk,delay2,A,receiver,5,False,True,2,4.411448955535889,,0.000766754150390625,1.2129919528961182,6.064133167266846,0,0,0.18580913543701172,0.0605316162109375,0.032244205474853516,0.011991024017333984,0.2905759811401367,0.09491200000047684,4.603871822357178,4.698783874511719
B-A,128,sender,bulk,delay2,A,receiver,6,False,True,2,4.3729376792907715,,0.0008573532104492188,1.2966079711914062,6.10340690612793,0,0,0.1874842643737793,0.0620732307434082,0.032868385314941406,0.01137542724609375,0.29380130767822266,0.09571199864149094,4.567647933959961,4.663360118865967
B-A,128,sender,bulk,delay2,A,receiver,7,False,True,2,4.3383097648620605,,0.0007452964782714844,1.3552320003509521,6.128325939178467,0,0,0.18174457550048828,0.06151723861694336,0.034123897552490234,0.012300968170166016,0.2896866798400879,0.09651199728250504,4.528384208679199,4.624896049499512
B-A,128,sender,bulk,delay2,A,receiver,8,False,True,2,4.365726470947266,,0.0008411407470703125,1.24508798122406,6.048445701599121,0,0,0.19371414184570312,0.0614013671875,0.031826019287109375,0.011303901672363281,0.2982454299926758,0.0944959968328476,4.566271781921387,4.660768032073975
B-A,128,sender,bulk,delay2,A,receiver,9,False,True,2,4.312483787536621,,0.0009150505065917969,1.2689599990844727,6.033275604248047,0,0,0.18312597274780273,0.06735897064208984,0.04967832565307617,0.011424064636230469,0.3115873336791992,0.10156799852848053,4.502816200256348,4.604383945465088
B-A,128,sender,bulk,delay2,A,receiver,10,False,True,2,4.348352909088135,,0.000827789306640625,1.3229440450668335,6.101371765136719,0,0,0.18348407745361328,0.06436300277709961,0.03318595886230469,0.011843204498291016,0.2928762435913086,0.09865599870681763,4.540031909942627,4.638688087463379
B-A,128,sender,bulk,jitter,B,sender,1,False,True,6.203506848350279,7.0625319480896,2.523437976837158,0.0022499561309814453,0.49644801020622253,10.11500597000122,201433088,8.456701040267944,0.0399777889251709,0.011787176132202148,0.007091999053955078,0.028776884078979492,0.08763384819030762,0.031968001276254654,7.113088130950928,7.145055770874023
B-A,128,sender,bulk,jitter,B,sender,2,False,True,2.9251232845707564,3.7321979999542236,2.458645820617676,2.4206080436706543,0.4902400076389313,9.118499994277954,201433088,8.445888042449951,0.035325050354003906,0.011507987976074219,0.006442070007324219,0.029954910278320312,0.08323001861572266,0.0323840007185936,3.7780160903930664,3.8104000091552734
B-A,128,sender,bulk,jitter,B,sender,3,False,True,1.174070877535808,1.922325849533081,2.482875108718872,4.275707006454468,0.4902079999446869,9.20499300956726,201433088,8.480584144592285,0.03963804244995117,0.011779069900512695,0.00732111930847168,0.028236865997314453,0.08697509765625,0.03200000151991844,1.9724160432815552,2.004415988922119
